article_name,country,revision_id,article_quality,population
Postmaster-General (New Zealand),New Zealand,771942119,GA,4.9
James Gow (politician),New Zealand,772036315,Stub,4.9
John Kerr (Nelson politician),New Zealand,772156706,Start,4.9
Philip Philips,New Zealand,772586363,Stub,4.9
Kevin Hague,New Zealand,772601291,C,4.9
Sharon Stewart,New Zealand,772699566,Stub,4.9
John Kirk (New Zealand politician),New Zealand,772830414,Start,4.9
Paul Piesse,New Zealand,772853784,Start,4.9
Richard Lewis (New Zealand politician),New Zealand,772978153,Start,4.9
Tony Steel,New Zealand,773049197,Start,4.9
Pippa Coom,New Zealand,773347457,Start,4.9
Alice Mary Cassie,New Zealand,773533794,Stub,4.9
Ewen McQueen,New Zealand,774013488,Start,4.9
Neil Morrison,New Zealand,774057899,Start,4.9
Stephnie de Ruyter,New Zealand,774396298,Start,4.9
Donna Awatere Huata,New Zealand,774402932,C,4.9
Joe Hawke,New Zealand,774403264,Stub,4.9
Joseph Tole,New Zealand,774638709,Start,4.9
Harry Bedford (politician),New Zealand,774889612,Start,4.9
Alexander Peebles,New Zealand,774903165,Stub,4.9
Cyril Hendry Croker,New Zealand,775011130,Stub,4.9
Tony Brunt,New Zealand,775200226,Start,4.9
Graeme Cairns,New Zealand,775321234,Stub,4.9
Angeline Greensill,New Zealand,775322760,C,4.9
Francis Hull,New Zealand,775512937,Stub,4.9
Thomas Luther Shepherd,New Zealand,775516216,Stub,4.9
William Stewart (politician),New Zealand,775658507,Stub,4.9
Walter Lee (New Zealand politician),New Zealand,775764762,Stub,4.9
Scobie Mackenzie,New Zealand,775782785,Start,4.9
Alexander Stuart (New Zealand politician),New Zealand,775918012,Stub,4.9
James Samuel Dickson,New Zealand,776009508,Stub,4.9
Thomas Beckham,New Zealand,776009563,Stub,4.9
Vernon Cracknell,New Zealand,776661874,C,4.9
John A. Lee,New Zealand,776807703,C,4.9
Charles Mackay (mayor),New Zealand,776840584,Stub,4.9
Connie Birchfield,New Zealand,776840841,Stub,4.9
Desmond Patrick Costello,New Zealand,776840988,Start,4.9
Doris Palmer,New Zealand,776841041,Stub,4.9
Edward Conolly (judge),New Zealand,776841165,Stub,4.9
Edwin Edwards (New Zealand politician),New Zealand,776841235,Stub,4.9
Emily Maguire (politician),New Zealand,776841444,Stub,4.9
Mokena Kohere,New Zealand,776841995,Stub,4.9
Mohi Te Atahikoia,New Zealand,776842007,Stub,4.9
Myer Caselberg,New Zealand,776842186,Stub,4.9
Benjamin Crisp,New Zealand,776842614,Stub,4.9
Annie McVicar,New Zealand,776842882,Stub,4.9
Gordon Alexander Brown,New Zealand,776843951,Stub,4.9
Hāmiora Mangakāhia,New Zealand,776844015,Start,4.9
Harry Barker (mayor),New Zealand,776844212,Stub,4.9
Harry Farnall,New Zealand,776844249,Stub,4.9
Helen Lyster Nicol,New Zealand,776844412,Stub,4.9
Henare Matua,New Zealand,776844508,Stub,4.9
Henry Redwood,New Zealand,776844806,Stub,4.9
Ihaka Hakuene,New Zealand,776845243,Stub,4.9
James Henare,New Zealand,776845640,Start,4.9
Jessie Aitken,New Zealand,776845921,Stub,4.9
John Howell (pioneer),New Zealand,776846377,Stub,4.9
John MacGregor (New Zealand politician),New Zealand,776846465,Stub,4.9
John McGlashan (politician),New Zealand,776846529,Start,4.9
Jonas Woodward,New Zealand,776846637,Stub,4.9
Leonard Harper,New Zealand,776847255,Stub,4.9
Mark Briggs (politician),New Zealand,776847977,Stub,4.9
Marmaduke Bethell,New Zealand,776848003,Stub,4.9
Martin Kennedy (New Zealand politician),New Zealand,776848020,Stub,4.9
Mary Sadler Powell,New Zealand,776848360,Stub,4.9
Thomas Ball (New Zealand politician),New Zealand,776850920,Stub,4.9
Niniwa Heremaia,New Zealand,776850973,Stub,4.9
Richard Eddy (politician),New Zealand,776853055,Stub,4.9
William Daniel Barrett,New Zealand,776853287,Stub,4.9
Rhoda Alice Bloodworth,New Zealand,776853350,Stub,4.9
Violet Alberta Jessie Burns,New Zealand,776853441,Stub,4.9
Samuel Horouta Emery,New Zealand,776853657,Stub,4.9
William Australia Graham,New Zealand,776853741,Stub,4.9
Taiawhio Tikawenga Te Tau,New Zealand,776854383,Stub,4.9
Wiremu Rikihana,New Zealand,776854714,Stub,4.9
Wereta Tainui Pitama,New Zealand,776854784,Stub,4.9
Wi Tako Ngātata,New Zealand,776854897,Stub,4.9
Edward Masters,New Zealand,776920932,Stub,4.9
John Morrison (cricketer),New Zealand,777305597,Start,4.9
Albert Davy,New Zealand,777930193,C,4.9
Kerry Bevin,New Zealand,778701531,Stub,4.9
Albert Samuel,New Zealand,778971081,Stub,4.9
Tareha Te Moananui,New Zealand,779046436,Stub,4.9
Ernest Davis (brewer),New Zealand,779122542,C,4.9
Ron Smith (peace activist),New Zealand,779291418,Stub,4.9
Jeanette Fitzsimons,New Zealand,779396143,C,4.9
Te Puea Herangi,New Zealand,779633782,C,4.9
Peter McSkimming,New Zealand,779648824,Start,4.9
Grant Gillon,New Zealand,779845967,C,4.9
Wiremu Kerei Nikora,New Zealand,779970771,Stub,4.9
Sam Pata Emani Tagelagi,New Zealand,780575889,Stub,4.9
Trevor Rogers,New Zealand,781085347,C,4.9
Electoral history of Bill Rowling,New Zealand,781435876,Start,4.9
Electoral history of Francis Bell,New Zealand,781533391,Start,4.9
Albert Glover,New Zealand,782156985,Start,4.9
Harold Smith (New Zealand politician),New Zealand,782804621,Stub,4.9
Frederick Alexander Whitaker,New Zealand,782813251,Stub,4.9
Minister of Works (New Zealand),New Zealand,782950649,Stub,4.9
John Calcott St Quentin,New Zealand,783105882,Stub,4.9
Coutts Crawford,New Zealand,783306774,Stub,4.9
Owen Jennings,New Zealand,783709214,Start,4.9
Electoral history of John Ballance,New Zealand,784238454,Start,4.9
Arnold Reedy,New Zealand,784567948,Start,4.9
Audrey Ngaere Gale,New Zealand,784570968,Stub,4.9
Barbara Goodman,New Zealand,784571784,Start,4.9
Ben Couch,New Zealand,784640359,C,4.9
Betsy Robertson Eyre,New Zealand,784641175,Stub,4.9
Betty Bourke,New Zealand,784641192,Start,4.9
Bill Rogers (New Zealand politician),New Zealand,784641585,Start,4.9
Bob Francis (rugby referee),New Zealand,784642169,Start,4.9
Christina Allan Massey,New Zealand,784651808,Stub,4.9
Clutha Mackenzie,New Zealand,784653410,Start,4.9
Cora Louisa Burrell,New Zealand,784654332,Stub,4.9
Dorothy Constance Blomfield,New Zealand,784665746,Stub,4.9
Dorothy Pauline McNab,New Zealand,784665832,Stub,4.9
Flora McMillan Forde,New Zealand,784679223,Stub,4.9
Harold Hirst Innes,New Zealand,784719824,Stub,4.9
Henry Livingstone,New Zealand,784724943,Stub,4.9
Henry Miller (New Zealand politician),New Zealand,784725276,Start,4.9
James Donald (politician),New Zealand,784740753,Start,4.9
Joseph Linklater,New Zealand,784763965,Start,4.9
Julia Wallace,New Zealand,784764804,Stub,4.9
Kathrine McAllister Bell,New Zealand,784765914,Stub,4.9
Lloyd White (diplomat),New Zealand,784775099,Start,4.9
Mark Wallace (community leader),New Zealand,784779142,Stub,4.9
Murray Linton,New Zealand,784785049,Stub,4.9
Pei Te Hurinui Jones,New Zealand,784791967,Start,4.9
Ralph Love,New Zealand,784826476,Start,4.9
Rangi Mawhete,New Zealand,784826631,Start,4.9
Robert Panapa Tutaki,New Zealand,784831943,Stub,4.9
Terry Magaoa Chapman,New Zealand,784849281,Start,4.9
William Girling,New Zealand,784869562,Start,4.9
William Larnach,New Zealand,784871814,C,4.9
William Spiers Glenn,New Zealand,784874338,Start,4.9
Taurekareka Henare,New Zealand,785557811,Start,4.9
Hercules Richard Wright,New Zealand,785572804,Start,4.9
Lindsay Johnstone Watt,New Zealand,785841848,Stub,4.9
Mac Price,New Zealand,786375175,Stub,4.9
Frank Jolly,New Zealand,787165628,Stub,4.9
P. H. Matthews,New Zealand,787209725,Start,4.9
Edward George Wright,New Zealand,787249879,Start,4.9
Electoral history of Jim Bolger,New Zealand,787250773,Start,4.9
Electoral history of Geoffrey Palmer,New Zealand,787252025,Stub,4.9
Lloyd Mandeno,New Zealand,787253678,Stub,4.9
Jean Michel Camille Malfroy,New Zealand,787253732,Stub,4.9
William Mackenzie Fraser,New Zealand,787255897,Stub,4.9
Samuel Irwin Crookes,New Zealand,787257204,Stub,4.9
Alexander Bruce (politician),New Zealand,787257741,Stub,4.9
Arthur Myers,New Zealand,787354837,C,4.9
Tiaki Omana,New Zealand,787411348,C,4.9
Wilfrid Owen,New Zealand,787455707,Start,4.9
Kelly Chal,New Zealand,787847126,Stub,4.9
Francis Mander,New Zealand,788171049,Stub,4.9
Anthony Walton (politician),New Zealand,788926318,Stub,4.9
Simon Wi Rutene,New Zealand,788962601,Start,4.9
Chris Carter (politician),New Zealand,789099867,C,4.9
Crosbie Ward,New Zealand,789254429,Stub,4.9
Robert Hart (politician),New Zealand,789258760,Start,4.9
James Kelham,New Zealand,789258801,Start,4.9
Gary Knapp,New Zealand,789268951,Stub,4.9
Lettie Allen,New Zealand,789440265,Stub,4.9
G. M. Thomson,New Zealand,789524823,Start,4.9
Courtney Kenny,New Zealand,789835311,Start,4.9
Electoral history of Helen Clark,New Zealand,789918768,Start,4.9
Ray Ahipene-Mercer,New Zealand,790013378,C,4.9
Alf Filipaina,New Zealand,790454849,Stub,4.9
Penny Hulse,New Zealand,790456349,Start,4.9
Arthur O'Callaghan,New Zealand,790558755,Stub,4.9
Desley Simpson,New Zealand,790610004,Start,4.9
Les Mills,New Zealand,790614718,C,4.9
Peniuto Semisi,New Zealand,790643992,Stub,4.9
Pio Tuia,New Zealand,790644115,Stub,4.9
Kerisiano Kalolo,New Zealand,790644298,Start,4.9
Foua Toloa,New Zealand,790644383,C,4.9
David Forsyth Main,New Zealand,790716311,Stub,4.9
Electoral history of Mike Moore,New Zealand,790805849,Start,4.9
Helene Ritchie,New Zealand,790814517,C,4.9
Margaret Mutu,New Zealand,790886823,Start,4.9
Electoral history of Jim McLay,New Zealand,790946538,Start,4.9
"James Mackay (New Zealand politician, born 1831)",New Zealand,791046232,GA,4.9
Carey Carrington,New Zealand,791280757,Stub,4.9
"Thomas Shailer Weston, Jr.",New Zealand,791316755,Stub,4.9
John Channing Buckland,New Zealand,791410774,Stub,4.9
Heather Tanguay,New Zealand,791594053,Start,4.9
Bob Jones (businessman),New Zealand,791785074,C,4.9
William Murison,New Zealand,791894738,Stub,4.9
Colin Kay,New Zealand,792248954,C,4.9
Barrie Hutchinson,New Zealand,792252332,Stub,4.9
Puti Tipene Watene,New Zealand,792612856,C,4.9
William Hunter Reynolds,New Zealand,793030291,Start,4.9
Arthur Carman,New Zealand,793053467,Start,4.9
Electoral history of Andrew Little,New Zealand,793350678,Start,4.9
Catherine Isaac,New Zealand,793351204,Start,4.9
Cathy Casey,New Zealand,793361636,Start,4.9
Robert James Creighton,New Zealand,793457102,Start,4.9
Mark Woolf Silverstone,New Zealand,793812564,Start,4.9
Jill Ovens,New Zealand,793830567,Start,4.9
Thyra Talvase Bethell,New Zealand,793992057,Stub,4.9
Charles Chauvel (politician),New Zealand,794098126,C,4.9
Bendix Hallenstein,New Zealand,794156042,Start,4.9
Harry Dansey,New Zealand,794465103,Start,4.9
Robert Logan (politician),New Zealand,794476590,GA,4.9
Claudette Hauiti,New Zealand,794622116,Start,4.9
Hoani Nahi,New Zealand,795274303,Start,4.9
Christine Rankin,New Zealand,795898270,Start,4.9
Charles Speight (rugby union),New Zealand,795906553,Stub,4.9
George Morris (New Zealand politician),New Zealand,796211571,Start,4.9
Colin King-Ansell,New Zealand,796443128,Start,4.9
Jim Edwards (political activist),New Zealand,796656501,Stub,4.9
John Martin (New Zealand politician),New Zealand,796750955,Stub,4.9
Michael Appleby (politician),New Zealand,796752031,Start,4.9
Paul Quinn (New Zealand politician),New Zealand,796757244,Start,4.9
Miriam Dell,New Zealand,797029702,Start,4.9
Margaret Magill,New Zealand,797303861,C,4.9
Sue Wood,New Zealand,797306751,Stub,4.9
Paddy Webb,New Zealand,797369399,C,4.9
Roy Ferguson,New Zealand,797528115,Start,4.9
Rod Donald,New Zealand,797608283,Start,4.9
William Perry (New Zealand politician),New Zealand,797630038,Start,4.9
Hector Christie,New Zealand,797632119,Stub,4.9
Algie Rainbow,New Zealand,797632476,Stub,4.9
Charles Gilbert White,New Zealand,797632557,Stub,4.9
Ethel Marion Gould,New Zealand,797632717,Stub,4.9
William Jones (New Zealand politician),New Zealand,797633194,Stub,4.9
Chris Trotter,New Zealand,798015829,Start,4.9
Neill Aylmer Rattray,New Zealand,798753744,Stub,4.9
Mary Harriet McGowan King,New Zealand,799002829,Stub,4.9
Jamie Whyte,New Zealand,799050216,Start,4.9
Rosemary Banks,New Zealand,799135625,Stub,4.9
David Kirk,New Zealand,799181190,C,4.9
Arapeta Awatere,New Zealand,799196115,Stub,4.9
Alice Basten,New Zealand,799197029,Stub,4.9
Marmaduke Nixon,New Zealand,799292885,Stub,4.9
Richard Prebble,New Zealand,799371221,C,4.9
Howie Tamati,New Zealand,799371877,C,4.9
William Hall-Jones,New Zealand,799563817,C,4.9
Francis Bell (New Zealand politician),New Zealand,799563917,C,4.9
Mete Paetahi,New Zealand,799608963,Start,4.9
William Gibbs (New Zealand politician),New Zealand,799622230,Stub,4.9
Sandra Goudie,New Zealand,799702128,Start,4.9
Jill Amos,New Zealand,799983426,Start,4.9
Gary Troup,New Zealand,800059880,Start,4.9
Harriet Louisa Browne,New Zealand,800127648,Stub,4.9
Sandra Coney,New Zealand,800128880,C,4.9
George Vesey Stewart,New Zealand,800294304,Start,4.9
Richard Hills (politician),New Zealand,800507630,Start,4.9
John Coster,New Zealand,800604650,Stub,4.9
Kenneth Wang,New Zealand,800635039,Start,4.9
Moira Coatsworth,New Zealand,800666792,Start,4.9
Kyle Chapman,New Zealand,800710061,C,4.9
Inky Tulloch,New Zealand,800745960,Start,4.9
Electoral history of Norman Kirk,New Zealand,800861407,Start,4.9
Thomas Mackenzie,New Zealand,800962046,Start,4.9
Ada Wells,New Zealand,801130115,C,4.9
Electoral history of Arnold Nordmeyer,New Zealand,801323063,Start,4.9
Electoral history of George Forbes,New Zealand,801323527,Start,4.9
Electoral history of Gordon Coates,New Zealand,801323598,Start,4.9
Electoral history of John Key,New Zealand,801323798,Start,4.9
Electoral history of Metiria Turei,New Zealand,801323870,Start,4.9
Electoral history of Michael Joseph Savage,New Zealand,801323874,Start,4.9
Electoral history of Peter Fraser,New Zealand,801323986,Start,4.9
Electoral history of Thomas Wilford,New Zealand,801324372,Start,4.9
Electoral history of Walter Nash,New Zealand,801324400,Start,4.9
Eve Poole,New Zealand,801543837,Start,4.9
Richard Seddon,New Zealand,801552164,B,4.9
Julius Vogel,New Zealand,802061698,C,4.9
Russel Norman,New Zealand,802234680,C,4.9
Marilyn Waring,New Zealand,802262962,C,4.9
Eva Rickard,New Zealand,802310130,Start,4.9
John Wright (politician),New Zealand,802609214,Start,4.9
Falani Aukuso,New Zealand,802695922,Start,4.9
Bruce Beetham,New Zealand,803055004,C,4.9
Francis Kelly (New Zealand politician),New Zealand,803148651,Stub,4.9
George Horne (politician),New Zealand,803289828,Start,4.9
Philippa Baker (rower),New Zealand,803306591,GA,4.9
Electoral history of Jack Marshall,New Zealand,803553831,Start,4.9
Linda Cooper (politician),New Zealand,803673359,Start,4.9
Ben Sandford,New Zealand,803673614,Start,4.9
Damian Light,New Zealand,803674050,Start,4.9
Jo Giles,New Zealand,803715294,Start,4.9
Bhupinder Singh (New Zealand cricketer),New Zealand,803727605,Stub,4.9
Henry Bunny,New Zealand,803738015,C,4.9
Gordon Coates,New Zealand,803815362,C,4.9
Francis Gledhill,New Zealand,803912827,Stub,4.9
James Yems,New Zealand,803980721,Start,4.9
Charles William Wyatt,New Zealand,804010623,Stub,4.9
Lindsay Perigo,New Zealand,804036210,Start,4.9
Alamein Kopu,New Zealand,804142943,C,4.9
Nic Vallance,New Zealand,804220891,Stub,4.9
James Rutherford (New Zealand politician),New Zealand,804233498,Stub,4.9
William Archibald Murray,New Zealand,804234135,Stub,4.9
James McDonald (New Zealand politician),New Zealand,804234143,Stub,4.9
Hone Harawira,New Zealand,804258962,GA,4.9
Bob Semple,New Zealand,804302490,C,4.9
Roger Douglas,New Zealand,804303129,FA,4.9
Laila Harré,New Zealand,804417076,C,4.9
Marama Fox,New Zealand,804419108,Start,4.9
Bill Gudgeon,New Zealand,804542430,Stub,4.9
Edwin Perry,New Zealand,804542709,Stub,4.9
Ann Batten,New Zealand,804542727,Start,4.9
Rana Waitai,New Zealand,804542735,Start,4.9
Jenny Bloxham,New Zealand,804542738,Stub,4.9
Tu Wyllie,New Zealand,804542774,C,4.9
Tuku Morgan,New Zealand,804542964,Start,4.9
Gilbert Myles,New Zealand,804543134,Start,4.9
William Levin,New Zealand,804597464,Start,4.9
Alexander McNeill (New Zealand politician),New Zealand,804933697,Start,4.9
Tuariki Delamere,New Zealand,804937228,C,4.9
Paul Foster-Bell,New Zealand,804964974,GA,4.9
Matt McCarten,New Zealand,804978827,C,4.9
Electoral history of David Shearer,New Zealand,804980011,Start,4.9
Metiria Turei,New Zealand,804980636,GA,4.9
Ross Meurant,New Zealand,805039900,C,4.9
James Rolland,New Zealand,805059494,Start,4.9
George Clarke (judge),New Zealand,805079321,Start,4.9
Electoral history of David Lange,New Zealand,805121655,Start,4.9
John Walker (runner),New Zealand,805250547,C,4.9
Taito Phillip Field,New Zealand,805344728,C,4.9
Brian Tamaki,New Zealand,805344738,GA,4.9
Frederick Wayne,New Zealand,805376278,Stub,4.9
Georgina Beyer,New Zealand,805416252,C,4.9
John Te One Hippolite,New Zealand,805481501,Stub,4.9
Chris Laidlaw,New Zealand,805590464,C,4.9
Charles Lewis (New Zealand politician),New Zealand,805608718,C,4.9
List of New Zealand politicians,New Zealand,805703215,Start,4.9
Mike Walsh (diplomat),New Zealand,805748321,Stub,4.9
Mike Ward (New Zealand politician),New Zealand,806127588,Start,4.9
Maureen Waaka,New Zealand,806214857,Start,4.9
Robert Campbell Begg,New Zealand,806263292,Stub,4.9
Harete Hipango,New Zealand,806289913,Stub,4.9
Denise Lee,New Zealand,806290071,Start,4.9
Erica Stanford,New Zealand,806290437,Stub,4.9
Jenny Marcroft,New Zealand,806294764,Stub,4.9
Mark Patterson (New Zealand politician),New Zealand,806294887,Start,4.9
Kiri Allan,New Zealand,806295445,Stub,4.9
Ginny Andersen,New Zealand,806295502,Start,4.9
Liz Craig,New Zealand,806295531,C,4.9
Paul Eagle,New Zealand,806295640,C,4.9
Anahila Kanongata'a-Suisuiki,New Zealand,806295714,Stub,4.9
Marja Lubeck,New Zealand,806295808,Start,4.9
Jo Luxton,New Zealand,806295819,Stub,4.9
Willow-Jean Prime,New Zealand,806296014,Start,4.9
Priyanca Radhakrishnan,New Zealand,806296022,Start,4.9
Deborah Russell,New Zealand,806296099,Start,4.9
Louisa Wall,New Zealand,806296503,Start,4.9
Saul Goldsmith,New Zealand,806305670,C,4.9
Electoral history of Grant Robertson,New Zealand,806306633,Start,4.9
Jan Tinetti,New Zealand,806309568,Start,4.9
Electoral history of James Shaw,New Zealand,806311737,Start,4.9
Don Brash,New Zealand,806327502,C,4.9
Peter Fraser (New Zealand politician),New Zealand,806328295,C,4.9
George Forbes (New Zealand politician),New Zealand,806328336,C,4.9
Harry Holland,New Zealand,806328391,C,4.9
Joseph Ward,New Zealand,806328417,C,4.9
William MacDonald (New Zealand politician),New Zealand,806328438,Start,4.9
Thomas Wilford,New Zealand,806328445,C,4.9
William Massey,New Zealand,806328489,C,4.9
John Ballance,New Zealand,806328561,C,4.9
James Peter Speid Jamieson,New Zealand,806333585,Stub,4.9
Rodney Hide,New Zealand,806338517,C,4.9
Jami-Lee Ross,New Zealand,806339105,Start,4.9
Tariana Turia,New Zealand,806339135,C,4.9
Pita Sharples,New Zealand,806339151,Start,4.9
Georgina te Heuheu,New Zealand,806339888,Start,4.9
Manahi Nitama Paewai,New Zealand,806340070,Start,4.9
John Bevan (politician),New Zealand,806378025,Stub,4.9
Bruce Jesson,New Zealand,806394681,C,4.9
Ian Hill (diplomat),New Zealand,806408125,Stub,4.9
Jim Anderton,New Zealand,806428388,C,4.9
Graham Capill,New Zealand,806460468,C,4.9
Graham Scott (public servant),New Zealand,806469333,Stub,4.9
Grahame Thorne,New Zealand,806471954,C,4.9
Chlöe Swarbrick,New Zealand,806571590,C,4.9
John Fisher (New Zealand politician),New Zealand,806590872,Stub,4.9
Electoral history of Jacinda Ardern,New Zealand,806621875,Start,4.9
Golriz Ghahraman,New Zealand,806637530,Start,4.9
Maryan Street,New Zealand,806656061,C,4.9
Bernard Darnton,New Zealand,806670928,Start,4.9
Electoral history of Robert Muldoon,New Zealand,806781671,Start,4.9
Ned Parata,New Zealand,806822665,Start,4.9
Georgina Morrison,New Zealand,806999239,Stub,4.9
Tamati Coffey,New Zealand,807100174,C,4.9
Leader of the Opposition (New Zealand),New Zealand,807123721,C,4.9
Minister of Corrections (New Zealand),New Zealand,807138415,Start,4.9
Minister for Infrastructure (New Zealand),New Zealand,807138845,Start,4.9
