page,country,rev_id
Bruno Vogel,Germany,792496144
Pierre Jean Louis Ovide Doublet,Malta,792499011
Mary Garrett Hay,United States,792504448
"Donald Mackay, 11th Lord Reay",Netherlands,792505335
Shanti Swaroop Dhavan,India,792507219
Anita Lee Blair,United States,792517818
Isamu Sonoyama,Japan,792517956
Jacques-Antoine Manuel,France,792520944
Anne Jean Marie René Savary,France,792524002
Sergey Kozlov (politician),Ukraine,792528318
Dorgon,China,792530940
Mike O'Callaghan,United States,792531046
Ganira Pashayeva,Azerbaijan,792532517
Andon Amaraich,Federated States of Micronesia,792533603
Augusto Miyashiro,Peru,792536622
Bailey Olter,Federated States of Micronesia,792536899
Bjarne Corydon,Denmark,792537716
Buckley Belanger,Canada,792540501
M. E. H. Maharoof,Sri Lanka,792541575
M. Mahroof,Sri Lanka,792541992
Sheng Shicai,China,792543483
Ma Yize,China,792543486
Abe no Hirafu,Japan,792544308
Kang Ning-hsiang,Taiwan,792545317
Eugène Berger,Luxembourg,792552245
Mireille Clapot,France,792552943
Buddy Wentworth,Namibia,792553915
Ludovic Mendes,France,792555075
Sam Sary,Cambodia,792556486
Buenaventura de Abarzuza y Ferrer,Spain,792558269
Bueno de Paiva,Brazil,792558522
Anne Brugnera,France,792559089
Stanislas Guerini,France,792559628
Mustapha Harun,Malaysia,792563081
Muhammad Tariq Anis,Pakistan,792563282
Mian Marghoob Ahmad,Pakistan,792563890
Omer Sohail Zia Butt,Pakistan,792564566
Lord Augustus Loftus,Australia,792565580
Richard Doherty (colonialist),Sierra Leone,792566165
Frank Walker (Jersey politician),Jersey,792567273
Val Sotto,Philippines,792569471
Bujar Osmani,Macedonia,792571494
Henk Ngantung,Indonesia,792571925
Bukky Wright,Nigeria,792576231
Saeed Ahmed Zafar,Pakistan,792579079
Sardar Talib Hassan Nakai,Pakistan,792579476
Rai Ghulam Mujtaba Kharral,Pakistan,792580420
Sajjad-ul-Hassan,Pakistan,792581000
Ælfgifu of Northampton,Norway,792582530
Khuram Jehangir Wattoo,Pakistan,792583917
Syed Ali Musa Gillani,Pakistan,792584290
Dragan Bogdanic,Serbia,792585742
Piero Torrigiani,Italy,792587379
Alimineti Madhava Reddy,India,792590145
Alireza Novin,Iran,792592971
Annika Olsen,Faroese,792595685
James Matayoshi,Marshall Islands,792598129
Dennis Momotaro,Marshall Islands,792599532
María Eugenia Vidal,Argentina,792601479
Bungo Tsuda,Japan,792602791
Huchuquan,China,792606272
Giacomo Matteotti,Italy,792606929
Joseph Bosisto,Australia,792610997
Kamel al-Budeiri,Palestinian Territory,792611747
Yaroslav Brisiuck,Ukraine,792612815
Puti Tipene Watene,New Zealand,792612856
Zuheir Mohsen,Palestinian Territory,792615206
Ferdinand de Baillet-Latour,Belgium,792617589
Thomas Rudigoz,France,792617606
Katerina Savvaidou,Greece,792618133
John Brooks (mayor),United States,792620625
Eegje Schoo,Netherlands,792620673
Arie Pais,Netherlands,792621033
Lydia Zimmermann,Spain,792622152
Jacob Prai,Indonesia,792626648
John McKeague,Ireland,792627329
Laëtitia Romeiro Dias,France,792630654
Sultan bin Saeed Al Mansoori,United Arab Emirates,792633224
Miangul Asfandyar Amir Zeb,Pakistan,792633464
Péter Várkonyi,Hungary,792633940
Endre Sík,Hungary,792634691
Burman Lauga,Australia,792635544
Ernő Mihályfi,Hungary,792636079
János Gyöngyösi,Hungary,792636657
Stéphanie Rist,France,792637326
Kirsten Auken,Denmark,792641952
Károly Andrássy,Hungary,792642887
József Szájer,Hungary,792642892
Ahmet Reyiz Yılmaz,Turkey,792644443
Mahmoud Ag Aghaly,Mali,792645778
Rod Kenyon,United Kingdom,792657220
Burudi Nabwera,Kenya,792658527
Delmas H. Nucker,United States,792667220
Ignaz Aurelius Fessler,Russia,792668351
Piia-Noora Kauppi,Finland,792668464
Chris Lee Chun Kit,Malaysia,792673202
Desmond Boal,Ireland,792675555
Otieno Kajwang,Kenya,792677652
Ilona Staller,Italy,792678221
Besiana Kadare,Albania,792684433
Gaspar Martins,Angola,792684695
Miloš Vukašinović,Bosnia-Herzegovina,792684982
Kelebone Maope,Lesotho,792686563
Aksoltan Ataýewa,Turkmenistan,792687864
Hsu Yao-chang,Taiwan,792688043
Mercy Bampo Addo,Ghana,792689243
Qamar Zaman Khan,Pakistan,792692158
Worawi Makudi,Thailand,792693775
Khalifa Suleiman Khalifa,Tanzania,792699334
Claudio Uberti,Argentina,792700892
Jack White (politician),Canada,792703852
Donald Oliver,Canada,792703859
Husni al-Barazi,Syria,792707361
Bálint Hóman,Hungary,792709704
Béla Köpeczi,Hungary,792712917
Béla Szombati,Hungary,792713116
Bénéwendé Stanislas Sankara,Burkina Faso,792713624
Dorji Wangdi,Bhutan,792716537
Mian Muhammad Azhar,Pakistan,792717199
Zoran Knežević (politician),Serbia,792717587
Malik Karamat Khokhar,Pakistan,792717790
Krishna Prasad Koirala,Nepal,792718721
Tarini Prasad Koirala,Nepal,792718795
Tasneem Noorani,Pakistan,792722298
C. A. Dharmapala,Sri Lanka,792725024
Luis Melián Lafinur,Uruguay,792725143
Michel Durafour,France,792726212
Lech Szymańczyk,Poland,792727497
Bethel Nnaemeka Amadi,Nigeria,792729943
Bernadus Swartbooi,Namibia,792730125
Hajime Yoshikawa,Japan,792730955
Isko Moreno,Philippines,792731102
Tou Samouth,Cambodia,792731504
Wu Nansheng,China,792731529
Đorđe Vukadinović,Serbia,792731547
C. Rajadurai,Sri Lanka,792731737
C. Sukirthan,Sri Lanka,792732560
C. V. K. Sivagnanam,Sri Lanka,792732887
Idris Alooma,Chad,792734868
Mihai Volontir,Moldova,792741871
Ignacio González González,Spain,792744098
Pekka Paavola,Finland,792750561
Frans Oskar Lilius,Finland,792750814
Maureen Hayes,Australia,792755597
Yigael Yadin,Israel,792761820
Kweku Tanikyi Kesse,Ghana,792763353
Amal Al Qubaisi,United Arab Emirates,792767951
Jean Sauvage,France,792768563
Rada Vranješević,Bosnia-Herzegovina,792768881
Keiichi Suzuki (governor of Hiroshima),Japan,792771500
Đăng Văn Quang,Vietnam,792775189
Carlos Gianelli,Uruguay,792777108
Ahmed Zeiwar Pasha,Egypt,792780958
Luis Alberto Riart,Paraguay,792790500
Sayed Jalal Karim,Afghanistan,792790722
Joel Barnett,United Kingdom,792793205
Yahaya Bello,Nigeria,792796516
Jafar Khan Jamali,Pakistan,792796764
Majlinda Bregu,Albania,792801328
Viliami Tungī Mailefihi,Tonga,792802351
Wilson Martins,Brazil,792802653
Rita Fan,China,792803222
William Davys,Ireland,792803263
Wellington Dias,Brazil,792812707
Cabinet of Vanuatu,Vanuatu,792813226
Enrico Millo,Italy,792817758
Electoral history of Recep Tayyip Erdoğan,Turkey,792820066
List of party leaders in Turkey,Turkey,792820240
Zhanar Aitzhanova,Kazakhstan,792822865
Kanaung Mintha,Myanmar,792833837
Caio Koch-Weser,Germany,792838312
Leader of the Opposition (Trinidad and Tobago),Trinidad and Tobago,792838546
Udo Voigt,Germany,792839541
Danuta Wałęsa,Poland,792842249
Abdullah bin Hamad bin Isa Al Khalifa,Bahrain,792844397
Denys Sylantyev,Ukraine,792847324
"Emma Pidding, Baroness Pidding",United Kingdom,792847392
Dmitri Sautin,Russia,792847754
Sadik Warfa,Somalia,792847876
Tony Álvarez,Venezuela,792850036
Maria do Carmo Silveira,Sao Tome and Principe,792850762
Meral Danış Beştaş,Turkey,792851404
Sana Mersni,Tunisia,792852974
Shakiba Hashemi,Afghanistan,792853350
Caleb Crosby,United States,792857662
Neagu Mihai,Romania,792859304
Aminatou Maïga Touré,Niger,792860528
Agnes van Ardenne,Netherlands,792860597
Aïchatou Boulama Kané,Niger,792860712
Fátima Veiga,Cape Verde,792860842
Honorine Dossou Naki,Gabon,792860914
Perpétue Nshimirimana,Burundi,792861234
Richard Waddington,France,792864113
Sadegh Kharazi,Iran,792865527
Ali Shakouri-Rad,Iran,792866617
Marine Brenier,France,792869330
Nasrollah Pejmanfar,Iran,792871675
Steve Laore,Solomon Islands,792871680
Joaquim Molins i Amat,Spain,792872084
Hossein Naghavi-Hosseini,Iran,792873948
Abdul Wahab Khan,Pakistan,792874629
Emperor Shizong of Jin,China,792887839
Dimitri Navachine,Russia,792889810
Amir Zukić,Bosnia-Herzegovina,792895153
Satish Chavan,India,792896300
Simon Osei-Mensah,Ghana,792898044
Kweku Asomah-Cheremeh,Ghana,792898077
Kwamena Duncan,Ghana,792898118
Ishmael Ashitey,Ghana,792898196
Salifu Saeed,Ghana,792898209
Rockson Bukari,Ghana,792898327
Christopher Ameyaw-Akumfi,Ghana,792899305
Khanyisile Litchfield-Tshabalala,South Africa,792904848
Ahmad Khorram,Iran,792905760
Shamseddin Hosseini,Iran,792908354
Ali Khatami,Iran,792909961
Walter Kieber,Liechtenstein,792920201
Imelda Papin,Philippines,792921333
Binnya Dala (minister-general),Myanmar,792923360
Zahra Rahnavard,Iran,792927211
Toshibumi Tanaka,Japan,792927729
Eamonn McKee,Ireland,792928952
Maman Sambo Sidikou,Niger,792929200
"Maurice Peston, Baron Peston",United Kingdom,792929972
Léhady Soglo,Benin,792930581
Burhan Shahidi,China,792930794
Kiyohide Seki,Japan,792931166
Tsunamasa Ōyama,Japan,792931308
Yūichirō Chikaraishi,Japan,792931448
Abolfazl Ghadyani,Iran,792931453
Draft:John Johansson i Gränö,Sweden,792933603
Zafar Hilaly,Pakistan,792935269
Vitaliy Skotsyk,Ukraine,792935818
Camila Vallejo,Chile,792936867
Hekmat E Shirazi,Iran,792937686
Cian O'Callaghan,Ireland,792938456
Camille Dimmer,Luxembourg,792939120
Hisham Sharaf,Yemen,792942957
William Tubman,Liberia,792946858
Ali Abdolalizadeh,Iran,792947364
Magomedsalam Magomedov,Dagestani,792949749
"David Alliance, Baron Alliance",United Kingdom,792951097
Yerzhan Ashikbayev,Kazakhstan,792951884
Pouria Amirshahi,France,792952085
Reza Rezaee,Norway,792952577
Eliezer Avtabi,Israel,792952712
Mordechai Zar,Israel,792952868
Ardalan Shekarabi,Sweden,792953005
Amineh Kakabaveh,Sweden,792953122
Omid Nouripour,Germany,792953380
Yasmin Fahimi,Germany,792953388
Mahamat Nouri,Chad,792954115
Maria Helena Semedo,Cape Verde,792956050
Fu Jing,China,792956376
Hsu Tsai-li,Taiwan,792958517
Domingo Caycedo,Colombia,792959316
Nazim Burke,Grenada,792961829
Alonso III Fonseca,Spain,792962584
Eladio Loizaga,Paraguay,792964590
Octavio Cuartero Cifuentes,Spain,792965570
Xie Lingyun,China,792967101
Mamy Rakotoarivelo,Madagascar,792968636
"Jean-Frédéric Phélypeaux, Count of Maurepas",France,792975080
John McMichael,Ireland,792979318
Sabah al-Saedi,Iraq,792987139
Marcel Kalla,Congo,792989311
Harry E. Claiborne,United States,792997376
Estanislao Zeballos,Argentina,793000267
Assad Bucaram,Ecuador,793001202
Élie Castor,French Guiana,793002652
Abu Sadat Mohammad Sayem,Bangladesh,793003624
Maria Noichl,Germany,793006386
Anthony Battishill,United Kingdom,793006457
Salim Osman,Bangladesh,793007038
"Heroes' Acre, Pretoria",South African Republic,793010122
Eben Dönges,South Africa,793010736
Henrique Salas Römer,Venezuela,793012141
Deputy President of Kenya,Kenya,793012659
Carlos Lemos Simmonds,Colombia,793014986
Yan Huiqing,China,793017881
Osman Ali Atto,Somalia,793020298
Raja Ashfaq Sarwar,Pakistan,793024534
Lee Chul-woo,"Korea, South",793026670
Minimata Agam Dass Guru,India,793028762
William Hunter Reynolds,New Zealand,793030291
List of female senators of the Philippines,Philippines,793030550
Cannon family,United States,793042940
President of Laos,Laos,793047851
Bai Kelfa Sankoh,Sierra Leone,793048396
Najah al-Attar,Syria,793050599
Lyuben Dilov Jr.,Bulgaria,793051551
Franz Oppenhoff,Germany,793052019
Mahmoud Bahmani,Iran,793052312
Vyacheslav von Plehve,Russia,793052778
Arthur Carman,New Zealand,793053467
Mohammad-Hashem Mohaymeni,Iran,793070297
Aad Wagenaar,Netherlands,793071652
José María Guido,Argentina,793071897
James Henderson (Irish politician),United Kingdom,793072072
M. W. H. de Silva,Sri Lanka,793073762
Joshua Cardwell,United Kingdom,793073818
Willem van der Kaay,Netherlands,793077256
Mantas Adomėnas,Lithuania,793078045
Susil Premajayantha,Sri Lanka,793081195
Lillemor Arvidsson,Sweden,793082601
Gloria Guevara,Mexico,793083145
Mirza Hassan Khan Esfandiary,Iran,793083538
Sebastián Calvo de la Puerta y O'Farrill,Spain,793083866
Edvard Kožušník,Czech Republic,793087579
Keijo Korhonen,Finland,793087836
John F. Smulski,United States,793092275
Ali Haider Gillani,Pakistan,793096074
Lai Shin-yuan,Taiwan,793096179
Rosemary Brown (politician),Canada,793099357
Sultan bin Zayed bin Sultan Al Nahyan,United Arab Emirates,793100368
Louis Bisdee,Australia,793101119
Rolando Rodríguez Lobaina,Cuba,793102072
Randi Anda,Norway,793102410
Mohan Lal Chakma,India,793107823
Helena Benitez,Philippines,793108551
Lek Nana,Thailand,793110506
Ioannis Zaimis,Greece,793114229
Roland Lescure,France,793116399
Emmanuel Adjei Anwhere,Ghana,793119264
Norwegian Labour Party's Women's Federation,Norway,793120607
Christine Tsung,Taiwan,793120698
Mohammad-Ali Najafi (born 1956),Iran,793123637
Guan Guangfu,China,793126462
Dave Solomon (rugby),Samoan,793129536
Astri Rynning,Norway,793132259
Grethe Værnø,Norway,793132604
Nicoline Hambro,Norway,793133021
Betzy Kjelsberg,Norway,793133118
Berit Kvæven,Norway,793134819
Harrison Mwakyembe,Tanzania,793134850
Siri Hangeland,Norway,793134897
Kjellaug Pettersen,Norway,793135040
Irene Bauer,Norway,793135244
Sigrun Hoel,Norway,793135410
Prakash Bahadur Gurung,Nepal,793135581
Karin Maria Bruzelius,Norway,793135648
Eva Kolstad,Norway,793136062
Signe Swensson,Norway,793136154
Marit Aarum,Norway,793136268
Ingerid Gjøstein Resi,Norway,793136372
Dakky Kiær,Norway,793136452
Margarete Bonnevie,Norway,793136542
Kitty Bugge,Norway,793136621
Fredrikke Mørck,Norway,793137192
Aadel Lampe,Norway,793137377
Randi Blehr,Norway,793137591
Ragna Nielsen,Norway,793138028
Anna Bugge,Norway,793138185
Martha Larsen Jahn,Norway,793139281
Thina Thorleifsen,Norway,793139425
Grethe Irvoll,Norway,793139578
Tang campaigns against the Western Turks,China,793139815
Mohammed Awad,Iraq,793140052
Brit Fougner,Norway,793140192
Carina Herrstedt,Sweden,793141129
Gunhild Ziener,Norway,793141196
Ismaïl Omar Guelleh,Djibouti,793143106
Virgilio Ferrari,Italy,793143855
El Tari,Indonesia,793145699
Geoffrey Acland,United Kingdom,793147290
Bertil Zachrisson,Sweden,793149172
Sheikh Mukhtar Mohamed Hussein,Somalia,793150859
Abdallah Isaaq Deerow,Somalia,793151099
Carl Goldenberg,Canada,793151253
Abdihakim Mohamoud Haji-Faqi,Somalia,793151360
Abdullahi Haji Hassan Mohamed Nuur,Somalia,793151425
Mohammad Rauf Mehdi,Afghanistan,793152042
Ignacio Baleztena Ascárate,Spain,793152133
Hiroshi Yamada,Japan,793152586
Charles Engola,Uganda,793154991
Joseph Badiabio,Congo,793155345
Carl P. Herslow,Sweden,793156987
Carles Blasi Vidal,Andorra,793166201
José Félix Fernández Estigarribia,Paraguay,793167034
Krim Belkacem,Algeria,793167978
Carlo Dossi,Italy,793170384
Carlo Schmid-Sutter,Switzerland,793172804
Carlos Antônio da Rocha Paranhos,Brazil,793175042
Carlos Ayala Vargas,Spain,793175257
Carlos Capriles Ayala,Venezuela,793176269
Carlos Cardoso (journalist),Mozambique,793176334
Carlos Casares (governor),Argentina,793176556
Carlos Cueva Tamariz,Ecuador,793177440
Carlos Cánepa,Peru,793177509
Carlos Dávila,Chile,793177854
Carlos Escaleras,Hondura,793178396
Carlos Escarrá,Venezuela,793178403
Wycliffe Oparanya,Kenya,793178822
Carlos Gabriel Kattán,Hondura,793179072
Carlos Isagani Zarate,Philippines,793179984
Carlos Larraín,Chile,793180413
Carlos Medina Plascencia,Mexico,793181756
Carlos Ominami,Chile,793182778
Carlos Pellegrini,Argentina,793183106
Carlos Quinteros,Guatemala,793183530
Carlos Ramón Aguilar Guifarro,Hondura,793183704
Carlos Rodado Noriega,Colombia,793184176
Carlos Rossi,Argentina,793184352
Carlos Salazar Castro,Salvadoran,793184472
Julla Sæthern,Norway,793184987
Carlos Torres Caro,Peru,793185689
Carlos de Campos,Brazil,793186559
Carlos Álvarez (mayor),United States,793186778
Mirsaid Sultan-Galiev,Russia,793187330
Tokozile Xasa,South Africa,793188742
Nandana Gunathilake,Sri Lanka,793191732
Carmel Tebbutt,Australia,793192466
Gumersindo Magaña,Mexico,793192855
Carmelo Mifsud Bonnici,Malta,793193581
Carmen Lyra,Costa Rica,793195192
Manuel de Llanza y Pignatelli,Spain,793195228
Carmen Montón,Spain,793195527
Solomon Mamaloni,Solomon Islands,793195658
Purna Kumar Sharma Limbu,Nepal,793195755
Carmen Romo Sepúlveda,Chile,793195835
Carmencita Reyes,Philippines,793196615
Panta Draškić,Serbia,793197088
Huang Chu-wen,Taiwan,793197546
Shu Chin-chiang,Taiwan,793197878
"Terence Higgins, Baron Higgins",United Kingdom,793202961
Nazi Boni,Burkina Faso,793203455
List of mayors of Sarajevo,Bosnia-Herzegovina,793204498
Dominique Mbonyumutwa,Rwanda,793207168
Kalpana Saini,India,793209526
Gaston Feuillard,Comoros,793210822
Wladimir von Pawlowski,Austria,793211851
Ralph Kilner Brown,United Kingdom,793214112
"Leopold, Count von Thun und Hohenstein",Austria,793216415
Sanju Devi,India,793216451
Brahm Dutt Dwivedi,India,793216514
Rajbala,India,793216860
Jacky Mahafaly Tsiandopy,Madagascar,793216890
Vikramjeet (politician),India,793217757
Caroline Righton,United Kingdom,793218160
Sahender Singh,India,793218288
Yun Yat,Cambodia,793218721
Carolyn Labey,Jersey,793221391
Ambika Soni,India,793221762
Kahkashan Perween,India,793222263
Mahila Rashtriya Sangha,India,793222606
Lino Cayetano,Philippines,793224044
Chandrima Bhattacharya,India,793225033
Orhan Taşanlar,Turkey,793230605
Orhan Doğan,Turkey,793231217
Hatip Dicle,Turkey,793231417
Osman Durmuş,Turkey,793231952
Farzana Bari,Pakistan,793232084
Alpaslan Pehlivanlı,Turkey,793232622
Brian Dixon,Australia,793232711
Tevhit Karakaya,Turkey,793234219
George Cummins Morphett,Australia,793238357
Mouza Al Malki,Qatar,793238785
Carryn Sullivan,Australia,793240078
Carolina Stanley,Argentina,793240749
Haider Aziz Safwi,India,793244092
Barzan Ibrahim al-Tikriti,Iraq,793247653
Daramyn Tömör-Ochir,Mongolia,793253777
Leonor Beleza,Portugal,793255523
20th Canadian Ministry,Canada,793256720
Igram van Achelen,Netherlands,793262065
Price Daniel Jr.,United States,793264615
Rolando Andaya Jr.,Philippines,793265109
Vladimir Milov,Russia,793267813
Malam Bacai Sanhá,Guinea-Bissau,793268091
Vladimir Petrović (ambassador),Serbia,793270555
Mário Viegas Carrascalão,East Timorese,793270640
Diotisalvi Neroni,Italy,793271877
Casimir Oyé-Mba,Gabon,793273023
Páll á Reynatúgvu,Faroese,793276089
Atli Dam,Faroese,793277402
Mugur Isărescu,Romania,793280367
Tibor Gaal de Hatvan,Hungary,793280504
Thomas Dundas (British Army officer),Guadeloupe,793286976
Loïc Prud'homme,France,793290509
Gombojavyn Zandanshatar,Mongolia,793293189
Va'ai Kolone,Samoan,793294077
Carlos Veiga,Cape Verde,793294213
List of Deputy Leaders of the Liberal Democrats,United Kingdom,793294478
Ari Vatanen,Finland,793295238
Ambroise Noumazalaye,Congo,793299996
Alfred Raoul,Congo,793300027
Joachim Yhombi-Opango,Congo,793300106
Charles David Ganao,Congo,793300132
Navin Ramgoolam,Mauritius,793300907
Dayendranath Burrenchobay,Mauritius,793301004
Paul Bérenger,Mauritius,793301082
Urs Schwaller,Switzerland,793302748
Karin Keller-Sutter,Switzerland,793302932
"Federico de Roncali, 1st Count of Alcoy",Spain,793306598
Francisco de Lersundi y Hormaechea,Spain,793306686
Malik Jamroz Khan,Pakistan,793307115
María del Carmen Pinete Vargas,Mexico,793307934
Eunício Oliveira,Brazil,793308508
Alexandre Auguste Ledru-Rollin,France,793308562
Carlos Fischer,Uruguay,793309995
Glenys Godfrey,Australia,793310170
Mingju,China,793313389
Mohammad-Reza Tavassoli,Iran,793317318
Alain Moka,Congo,793318120
Raúl Baduel,Venezuela,793321290
Catalina Parot,Chile,793332386
Catalino Luis Roy Ortiz,Paraguay,793332713
Luís Inácio Adams,Brazil,793333888
Cate Molloy,Australia,793339062
Frédéric François-Marsal,France,793340626
Pavel Krushevan,Moldova,793341128
Maganbhai Barot,India,793341226
Anwar Adnan Saleh,Indonesia,793341456
Nur Alam,Indonesia,793341720
Éric Di Meco,France,793342174
Marek Michalak,Poland,793342317
Valentina Vezzali,Italy,793342332
Warwick Lightfoot,United Kingdom,793346845
Catherine Chipembere,Malawi,793349539
